TARGET,FixedAcidity,VolatileAcidity,CitricAcid,ResidualSugar,Chlorides,FreeSulfurDioxide,TotalSulfurDioxide,Density,pH,Sulphates,Alcohol,LabelAppeal,AcidIndex,STARS,VolatileAcidity_log1p,Chlorides_log1p
2,2.6,1.1949999999999998,0.54,30.2,0.044,29.0,150.0,0.9928,3.94,0.575,15.2,0,9.0,2.0,0.7861820465271346,0.04305948946044697
3,1.7500000000000009,0.2,0.9999999999999999,8.2,0.044,72.0,150.0,0.9811,3.29,1.19,4.45,0,8.0,2.0,0.18232155679395462,0.04305948946044697
1,6.0,0.24,0.32,30.2,0.063,39.0,129.0,0.9685275,4.17,0.575,10.4,-2,7.0,2.0,0.2151113796169455,0.061095099359810875
0,14.149999999999999,1.1949999999999998,0.12,2.3,0.248,9.0,150.0,0.97897,2.8,0.575,13.0,-1,9.0,2.0,0.7861820465271346,0.22154226994723591
5,7.2,0.16,0.9999999999999999,1.3,0.034,32.0,150.0,0.99058,3.25,0.58,10.5,1,7.0,2.0,0.14842000511827327,0.03343477608623739
3,11.1,0.22,0.49,8.7,0.051,43.0,157.0,1.0197075,2.25,0.48,12.1,-1,9.0,2.0,0.19885085874516517,0.049742091894814065
1,7.4,0.36,0.31,30.2,0.063,113.5,150.0,0.99094,2.59,0.76,10.4,-1,8.0,2.0,0.3074846997479606,0.061095099359810875
3,1.7500000000000009,0.15,0.25,4.8,0.029,72.0,150.0,0.9685275,3.17,1.19,12.2,-2,7.0,2.0,0.13976194237515868,0.028587456851912555
2,5.8,0.17,0.3,26.6,0.063,43.0,130.0,0.98998,4.09,1.19,16.4,-2,6.0,2.0,0.15700374880966475,0.061095099359810875
4,7.2,0.36,0.39,8.7,0.037,43.0,150.0,0.9987,2.85,0.91,9.5,0,8.0,2.0,0.3074846997479606,0.03633192924739028
3,14.149999999999999,0.555,0.39,4.5,0.063,113.5,126.0,1.00092,3.24,0.575,9.1,0,7.0,2.0,0.4414755456311975,0.061095099359810875
5,14.149999999999999,0.36,0.39,1.7,0.063,113.5,150.0,0.9934,4.17,0.84,12.5,0,6.0,2.0,0.3074846997479606,0.061095099359810875
3,5.2,0.88,0.89,4.6,0.029,43.0,307.0,0.98944,2.58,0.575,11.0,-1,8.0,2.0,0.6312717768418579,0.028587456851912555
4,2.9,1.1949999999999998,0.01,8.7,0.063,106.0,150.0,0.9685275,2.25,0.575,10.4,0,7.0,2.0,0.7861820465271346,0.061095099359810875
4,6.8,0.0,0.07,30.2,0.063,43.0,150.0,0.99443,2.66,0.55,10.4,0,8.0,2.0,0.0,0.061095099359810875
5,14.149999999999999,0.21,0.82,1.4,0.046,26.0,150.0,0.9685275,3.43,1.16,11.1,1,7.0,2.0,0.19062035960864973,0.04497336564273116
0,14.149999999999999,0.99,0.39,25.6,0.063,113.5,14.0,1.001,4.17,0.575,11.9,0,9.5,2.0,0.688134638736401,0.061095099359810875
0,14.149999999999999,0.18,0.31,8.7,0.063,43.0,150.0,0.97322,3.25,0.575,10.9,-1,8.0,2.0,0.16551443847757338,0.061095099359810875
2,7.2,1.1949999999999998,0.9999999999999999,8.7,0.063,64.0,321.0,0.9993,3.55,1.19,5.0,-1,6.0,2.0,0.7861820465271346,0.061095099359810875
6,7.2,0.36,0.46,12.6,0.063,54.0,150.0,1.0,3.24,0.76,8.5,0,8.0,2.0,0.3074846997479606,0.061095099359810875
0,14.149999999999999,1.1949999999999998,0.08,8.7,0.097,22.0,89.0,0.9959,4.17,1.19,10.4,0,8.0,2.0,0.7861820465271346,0.0925791812930932
4,7.0,0.36,0.9999999999999999,8.7,0.063,113.5,150.0,0.998,2.41,0.46,13.5,0,7.0,2.0,0.3074846997479606,0.061095099359810875
6,8.0,0.36,0.87,7.6,0.045,61.0,150.0,1.0197075,3.2,0.55,16.849999999999998,2,9.0,2.0,0.3074846997479606,0.04401688541677432
3,6.8,0.36,0.09,1.4,0.248,4.0,150.0,0.98123,3.38,1.19,10.4,0,8.0,2.0,0.3074846997479606,0.22154226994723591
4,7.2,0.23,0.3,14.9,0.063,33.0,118.0,0.9685275,3.04,0.07,10.4,0,7.0,2.0,0.20701416938432612,0.061095099359810875
2,7.0,0.48,0.72,9.8,0.063,23.0,150.0,0.99398,2.86,0.575,8.9,-1,8.0,2.0,0.39204208777602373,0.061095099359810875
3,6.2,0.29,0.23,8.7,0.16,43.0,150.0,0.99612,4.17,1.15,9.9,-1,7.0,2.0,0.2546422183735807,0.14842000511827327
4,8.8,0.36,0.39,5.0,0.027,15.0,21.0,0.99165,3.26,0.6,4.45,-1,7.0,2.0,0.3074846997479606,0.02664193094642118
0,5.1,0.36,0.39,24.8,0.045,113.5,321.0,0.99845,4.17,0.76,4.6,0,8.0,2.0,0.3074846997479606,0.04401688541677432
5,6.3,0.23,0.39,14.2,0.063,49.0,192.0,1.0081,2.98,0.575,9.0,0,8.0,2.0,0.20701416938432612,0.061095099359810875
5,1.9,0.36,0.9999999999999999,8.7,0.248,43.0,125.0,0.99166,3.2,0.98,10.6,1,9.0,2.0,0.3074846997479606,0.22154226994723591
3,7.2,0.49,0.9999999999999999,30.2,0.063,5.0,28.0,0.996,3.33,0.575,9.4,0,8.0,2.0,0.3987761199573678,0.061095099359810875
4,14.149999999999999,1.1949999999999998,0.39,14.2,0.058,49.0,321.0,0.9979,3.56,0.48,9.0,-1,8.0,2.0,0.7861820465271346,0.05638033343610764
3,12.7,0.36,0.31,30.2,0.043,113.5,156.0,1.0197075,3.29,0.575,10.5,0,7.0,2.0,0.3074846997479606,0.04210117601863539
2,7.7,0.91,0.39,30.2,0.063,113.5,321.0,1.01046,3.07,0.52,9.8,-1,8.0,2.0,0.6471032420585385,0.061095099359810875
0,9.3,0.36,0.36,30.2,0.076,3.0,321.0,1.00149,3.04,0.78,6.6,0,9.5,2.0,0.3074846997479606,0.07325046173959268
0,9.3,0.37,0.39,8.7,0.063,113.5,321.0,0.9685275,3.29,1.19,11.6,-2,7.0,2.0,0.31481073984003355,0.061095099359810875
5,5.8,0.36,0.38,4.9,0.039,22.0,86.0,0.98963,3.23,0.58,13.1,0,6.0,2.0,0.3074846997479606,0.03825871211709034
5,7.2,0.15,0.9999999999999999,1.3,0.05,18.0,150.0,0.9685275,3.46,0.68,10.2,1,8.0,2.0,0.13976194237515868,0.04879016416943201
2,7.2,0.36,0.9999999999999999,8.7,0.248,43.0,150.0,1.01952,2.91,0.46,14.7,-2,7.0,2.0,0.3074846997479606,0.22154226994723591
0,6.5,1.1949999999999998,0.91,30.2,0.031,113.5,150.0,0.99384,3.21,1.19,12.0,0,7.0,2.0,0.7861820465271346,0.030529205034822874
4,8.4,0.97,0.73,30.2,0.248,113.5,48.0,0.9685275,3.3,0.575,11.5,0,8.0,2.0,0.6780335427498971,0.22154226994723591
0,7.6,0.36,0.9999999999999999,8.7,0.059,113.5,321.0,0.9685275,2.81,0.575,4.45,0,8.0,2.0,0.3074846997479606,0.0573250666192694
0,14.149999999999999,0.2,0.49,1.6,0.063,15.0,32.0,0.993,3.16,1.19,6.2,0,9.0,2.0,0.18232155679395462,0.061095099359810875
5,14.149999999999999,0.18,0.39,30.2,0.063,19.0,321.0,0.99808,3.0,0.23,9.0,0,7.0,2.0,0.16551443847757338,0.061095099359810875
3,14.149999999999999,0.36,0.33,1.4,0.028,113.5,99.0,0.9928,3.23,0.575,10.4,-1,7.0,2.0,0.3074846997479606,0.027615167032973367
5,7.2,1.1949999999999998,0.3,7.1,0.037,63.0,236.0,0.9952,2.25,0.575,10.4,1,7.0,2.0,0.7861820465271346,0.03633192924739028
4,5.6,0.36,0.42,30.2,0.248,36.0,110.0,0.9685275,3.26,0.41,9.5,0,6.0,2.0,0.3074846997479606,0.22154226994723591
0,10.4,0.36,0.96,30.2,0.063,43.0,13.0,0.9685275,2.25,0.575,11.4,-1,9.5,2.0,0.3074846997479606,0.061095099359810875
4,11.7,1.1949999999999998,0.39,8.7,0.034,12.0,57.0,0.9924,2.25,0.575,13.3,-1,8.0,2.0,0.7861820465271346,0.03343477608623739
5,14.149999999999999,0.31,0.32,7.8,0.069,28.0,321.0,0.9954,3.13,0.575,4.45,1,8.0,2.0,0.27002713721306015,0.06672363204290818
2,6.3,0.34,0.19,30.2,0.063,43.0,321.0,0.9943,2.97,1.19,9.9,-1,7.0,2.0,0.29266961396282004,0.061095099359810875
0,2.8,0.36,0.39,7.4,0.052,43.0,182.0,1.00875,2.74,0.52,4.7,1,8.0,2.0,0.3074846997479606,0.050693114315518116
5,3.4,0.36,0.39,2.6,0.085,43.0,150.0,0.9685275,3.1,0.575,10.5,1,9.5,2.0,0.3074846997479606,0.08157998699242289
5,14.149999999999999,0.36,0.49,2.0,0.056,20.0,222.0,0.9685275,2.74,1.19,10.7,1,8.0,2.0,0.3074846997479606,0.054488185284069734
4,7.2,0.24,0.52,8.7,0.248,17.0,217.0,1.01222,3.36,0.68,10.1,0,8.0,2.0,0.2151113796169455,0.22154226994723591
6,7.0,0.22,0.79,9.2,0.248,91.0,122.0,0.99228,2.25,0.33,12.5,0,7.0,2.0,0.19885085874516517,0.22154226994723591
2,14.149999999999999,0.36,0.37,1.2,0.248,6.0,94.0,0.9937,3.32,0.52,12.6,-1,9.0,2.0,0.3074846997479606,0.22154226994723591
0,14.149999999999999,0.55,0.14,8.7,0.032,43.0,164.0,0.99137,3.74,0.51,10.7,0,6.0,2.0,0.4382549309311553,0.03149866705937099
4,8.4,0.58,0.27,12.15,0.0,113.5,150.0,0.9959,2.25,0.39,6.8,0,9.0,2.0,0.4574248470388754,0.0
3,14.149999999999999,0.27,0.18,20.7,0.045,45.0,170.0,1.001,2.25,0.45,6.6,-1,8.0,2.0,0.23901690047049992,0.04401688541677432
2,10.8,0.34,0.31,8.7,0.248,46.0,321.0,0.9977,2.83,0.48,8.6,-1,7.0,2.0,0.29266961396282004,0.22154226994723591
0,14.149999999999999,0.36,0.39,2.9,0.098,113.5,26.0,1.0197075,3.48,1.19,9.7,0,9.5,2.0,0.3074846997479606,0.09349034308733889
0,5.8,0.28,0.39,8.7,0.044,52.0,158.0,0.992,3.35,0.575,10.7,-1,6.0,2.0,0.2468600779315258,0.04305948946044697
3,2.6,0.54,0.0,1.4,0.033,40.0,95.0,0.98918,4.17,0.35,12.4,0,6.0,2.0,0.43178241642553783,0.032467190137501496
5,2.9,1.1949999999999998,0.42,30.2,0.052,10.0,150.0,0.9685275,2.56,0.16,15.6,1,8.0,2.0,0.7861820465271346,0.050693114315518116
4,14.149999999999999,1.1949999999999998,0.64,1.0,0.188,113.5,150.0,1.0197075,3.2,1.19,10.8,0,8.0,2.0,0.7861820465271346,0.1722712209404532
4,5.1,0.36,0.9999999999999999,7.1,0.054,41.0,321.0,0.99167,3.38,0.55,10.1,1,8.0,2.0,0.3074846997479606,0.05259245011917058
4,6.2,1.12,0.42,8.7,0.248,19.0,125.0,0.98999,3.32,0.54,15.3,0,7.0,2.0,0.7514160886839212,0.22154226994723591
5,7.2,1.1949999999999998,0.38,8.7,0.058,55.0,169.0,0.9937,3.36,0.44,9.0,1,8.0,2.0,0.7861820465271346,0.05638033343610764
0,8.0,0.31,0.45,2.1,0.009,5.0,84.0,0.99358,2.36,0.81,9.8,1,9.0,2.0,0.27002713721306015,0.008959741371471904
6,10.0,0.36,0.39,6.5,0.037,43.0,199.0,1.01721,3.87,0.58,12.6,1,8.0,2.0,0.3074846997479606,0.03633192924739028
0,12.1,0.17,0.46,30.2,0.036,63.0,321.0,0.9685275,3.08,0.41,10.7,0,8.0,2.0,0.15700374880966475,0.03536714383729131
0,14.149999999999999,0.585,0.0,21.1,0.044,43.0,86.0,0.96921,3.56,1.19,12.9,0,6.0,2.0,0.46058440732924394,0.04305948946044697
5,7.9,0.36,0.9999999999999999,8.7,0.039,112.0,212.0,0.9969,3.14,0.38,10.4,1,8.0,2.0,0.3074846997479606,0.03825871211709034
0,7.0,0.6,0.09,2.1,0.098,4.0,150.0,0.99584,2.25,0.575,10.5,0,8.0,2.0,0.4700036292457355,0.09349034308733889
3,6.5,0.22,0.19,4.5,0.063,43.0,115.0,0.9937,3.8,0.575,9.6,0,7.0,2.0,0.19885085874516517,0.061095099359810875
0,7.2,0.375,0.13,2.0,0.063,43.0,150.0,0.9685275,2.61,0.575,12.0,0,8.0,2.0,0.3184537311185346,0.061095099359810875
3,14.149999999999999,1.1949999999999998,0.39,13.2,0.011,43.0,178.0,0.9685275,3.72,0.25,9.0,-1,8.0,2.0,0.7861820465271346,0.010939940038334364
2,7.2,0.36,0.9999999999999999,14.5,0.042,6.0,321.0,0.9685275,3.16,0.575,10.4,-1,6.0,2.0,0.3074846997479606,0.04114194333117518
4,6.5,0.24,0.52,8.7,0.063,31.0,90.0,0.98926,3.43,1.19,7.2,0,7.0,2.0,0.2151113796169455,0.061095099359810875
3,7.2,0.435,0.04,1.7,0.063,43.0,139.0,0.99692,3.29,0.575,9.6,0,9.5,2.0,0.3611648492115844,0.061095099359810875
5,11.2,0.17,0.9999999999999999,8.7,0.248,43.0,321.0,0.9747,3.85,0.575,10.1,2,9.0,2.0,0.15700374880966475,0.22154226994723591
5,6.8,0.32,0.04,8.7,0.248,113.5,150.0,0.9685275,3.33,0.63,12.6,0,7.0,2.0,0.2776317365982795,0.22154226994723591
0,9.0,0.56,0.39,8.7,0.248,113.5,150.0,0.9984,3.83,1.19,9.8,-1,9.5,2.0,0.44468582126144574,0.22154226994723591
6,5.4,0.46,0.0,12.5,0.063,27.0,108.0,0.9685275,3.3,0.575,11.9,1,6.0,2.0,0.37843643572024505,0.061095099359810875
2,7.2,0.99,0.56,18.95,0.063,43.0,150.0,0.9685275,3.2,1.19,9.6,-1,8.0,2.0,0.688134638736401,0.061095099359810875
3,7.5,0.43,0.39,8.7,0.248,113.5,40.0,0.99461,3.06,0.49,7.7,0,9.5,2.0,0.35767444427181594,0.22154226994723591
3,3.4,0.36,0.39,10.9,0.063,25.0,84.0,0.99432,3.21,0.575,16.1,-1,8.0,2.0,0.3074846997479606,0.061095099359810875
0,7.2,0.18,0.9999999999999999,13.5,0.06,43.0,321.0,0.97116,4.17,0.575,9.9,-1,7.0,2.0,0.16551443847757338,0.058268908123975775
3,2.7,0.24,0.39,10.3,0.079,37.0,150.0,0.98745,2.25,0.45,8.8,0,7.0,2.0,0.2151113796169455,0.07603468627599762
6,7.0,1.1949999999999998,0.32,14.0,0.038,27.0,321.0,0.99375,3.2,1.19,10.2,2,8.0,2.0,0.7861820465271346,0.037295784743696894
4,6.6,0.83,0.28,1.3,0.063,32.0,90.0,1.01555,4.02,0.575,11.9,0,7.0,2.0,0.6043159668533296,0.061095099359810875
5,7.2,0.28,0.3,8.7,0.248,61.0,321.0,0.9972,2.25,0.5,9.1,1,8.0,2.0,0.2468600779315258,0.22154226994723591
5,7.2,0.39,0.39,6.9,0.05,43.0,150.0,0.9951,3.61,0.44,10.1,1,9.0,2.0,0.3293037471426004,0.04879016416943201
3,7.2,1.1949999999999998,0.22,12.8,0.063,43.0,150.0,1.0197075,3.23,0.575,10.7,-1,7.0,2.0,0.7861820465271346,0.061095099359810875
2,2.7,0.36,0.9999999999999999,2.2,0.063,43.0,321.0,0.9988,4.14,0.37,5.5,-1,9.5,2.0,0.3074846997479606,0.061095099359810875
4,10.0,0.19,0.49,6.7,0.248,43.0,110.0,0.9938,3.2,0.575,13.8,-1,8.0,2.0,0.173953307123438,0.22154226994723591
0,9.1,1.1949999999999998,0.39,8.7,0.248,11.0,26.0,0.9994,3.35,1.19,9.4,1,9.5,2.0,0.7861820465271346,0.22154226994723591
0,1.7500000000000009,1.1949999999999998,0.21,30.2,0.037,32.0,112.0,0.99324,3.84,1.19,15.2,0,5.5,2.0,0.7861820465271346,0.03633192924739028
0,6.9,0.34,0.3,4.7,0.063,34.0,148.0,0.99165,3.36,0.56,7.3,-1,8.0,2.0,0.29266961396282004,0.061095099359810875
2,6.4,0.38,0.68,30.2,0.063,41.0,150.0,0.99596,3.11,0.6,9.2,-1,7.0,2.0,0.32208349916911333,0.061095099359810875
1,6.7,0.39,0.34,9.9,0.248,113.5,150.0,0.99794,3.46,0.55,4.6,-1,7.0,2.0,0.3293037471426004,0.22154226994723591
4,6.3,0.32,0.9999999999999999,30.2,0.036,43.0,223.0,0.97306,3.2,0.44,8.9,0,9.0,2.0,0.2776317365982795,0.03536714383729131
5,7.1,0.15,0.39,8.7,0.033,20.0,73.0,1.0197075,2.25,0.52,7.0,1,8.0,2.0,0.13976194237515868,0.032467190137501496
1,6.6,0.36,0.27,5.6,0.043,43.0,150.0,0.9953,2.67,0.52,13.0,-2,7.0,2.0,0.3074846997479606,0.04210117601863539
0,9.2,0.28,0.39,8.7,0.163,14.0,150.0,0.9685275,2.96,0.25,10.5,0,9.5,2.0,0.2468600779315258,0.15100287353652736
2,7.2,0.8,0.39,13.7,0.046,6.0,234.0,0.99458,2.61,0.575,10.6,0,7.0,2.0,0.5877866649021191,0.04497336564273116
5,7.4,0.24,0.39,30.2,0.248,48.0,150.0,1.00697,2.89,0.42,5.6,1,8.0,2.0,0.2151113796169455,0.22154226994723591
5,7.2,0.23,0.9999999999999999,14.2,0.248,49.0,192.0,0.9685275,3.34,0.575,9.0,0,8.0,2.0,0.20701416938432612,0.22154226994723591
0,7.2,0.22,0.9999999999999999,8.7,0.063,113.5,150.0,1.0197075,3.1,0.47,6.4,-1,7.0,2.0,0.19885085874516517,0.061095099359810875
4,7.2,1.1949999999999998,0.39,8.7,0.057,15.0,26.0,1.0197075,2.76,0.575,9.5,1,7.0,2.0,0.7861820465271346,0.055434706888100586
2,7.8,0.58,0.39,1.3,0.248,16.0,96.0,0.9941,4.17,0.575,16.849999999999998,-1,8.0,2.0,0.4574248470388754,0.22154226994723591
4,9.8,0.21,0.39,13.1,0.039,43.0,150.0,1.0197075,2.51,0.575,11.2,0,8.0,2.0,0.19062035960864973,0.03825871211709034
3,7.3,0.28,0.35,1.6,0.248,43.0,148.0,0.99178,2.52,0.575,10.4,0,8.0,2.0,0.2468600779315258,0.22154226994723591
0,9.3,1.1949999999999998,0.49,2.5,0.063,38.0,3.0,0.9685275,2.25,0.575,15.4,-2,9.5,2.0,0.7861820465271346,0.061095099359810875
3,1.7500000000000009,0.22,0.28,8.7,0.028,55.0,321.0,0.9982,2.96,0.575,11.6,0,9.0,2.0,0.19885085874516517,0.027615167032973367
0,7.2,0.36,0.39,30.2,0.19,34.0,321.0,0.99746,2.25,1.19,10.6,-1,7.0,2.0,0.3074846997479606,0.173953307123438
4,1.7500000000000009,0.88,0.39,8.7,0.063,113.5,131.0,1.0197075,4.17,0.575,10.4,0,7.0,2.0,0.6312717768418579,0.061095099359810875
4,6.2,0.58,0.0,8.7,0.065,113.5,150.0,1.0197075,4.1,0.84,4.9,1,7.0,2.0,0.4574248470388754,0.06297479916138843
0,9.2,0.31,0.9999999999999999,2.2,0.063,11.0,150.0,0.99615,3.33,0.575,15.8,1,9.5,2.0,0.27002713721306015,0.061095099359810875
0,6.5,0.02,0.06,2.0,0.248,29.0,321.0,1.0197075,3.38,1.19,10.3,0,7.0,2.0,0.019802627296179712,0.22154226994723591
4,14.149999999999999,0.41,0.34,30.2,0.049,29.0,150.0,1.0197075,3.02,0.575,9.1,1,7.0,2.0,0.3435897043900769,0.04783732941416013
4,14.149999999999999,0.25,0.39,30.2,0.248,51.0,150.0,0.9964,2.25,0.62,9.2,1,8.0,2.0,0.22314355131420976,0.22154226994723591
3,6.0,0.28,0.39,12.15,0.063,54.0,150.0,0.9685275,2.96,0.46,6.5,0,7.0,2.0,0.2468600779315258,0.061095099359810875
6,14.149999999999999,0.28,0.9999999999999999,8.7,0.063,78.0,150.0,1.0197075,3.88,0.575,15.1,0,8.0,2.0,0.2468600779315258,0.061095099359810875
5,7.2,0.22,0.39,27.4,0.022,34.0,150.0,0.99,3.05,0.575,12.7,1,8.0,2.0,0.19885085874516517,0.021761491781512692
2,4.6,0.36,0.0,1.4,0.053,11.0,162.0,0.99426,4.17,0.66,7.4,-1,5.5,2.0,0.3074846997479606,0.05164323315183845
0,8.7,0.52,0.39,30.2,0.063,43.0,39.0,1.0197075,3.42,1.19,6.7,-1,8.0,2.0,0.41871033485818504,0.061095099359810875
3,7.4,0.32,0.22,11.7,0.248,43.0,150.0,1.0197075,4.17,0.45,10.4,0,8.0,2.0,0.2776317365982795,0.22154226994723591
6,6.7,0.25,0.49,8.7,0.248,113.5,321.0,0.99191,4.17,0.82,9.8,2,8.0,2.0,0.22314355131420976,0.22154226994723591
3,6.6,0.16,0.21,6.7,0.055,113.5,157.0,0.99384,3.15,1.19,10.8,-1,7.0,2.0,0.14842000511827327,0.05354076692802982
3,14.149999999999999,0.32,0.3,8.7,0.063,14.0,150.0,1.00798,2.99,0.575,11.4,-1,8.0,2.0,0.2776317365982795,0.061095099359810875
5,6.3,0.36,0.39,30.2,0.248,43.0,110.0,0.991,3.3,0.575,12.5,0,7.0,2.0,0.3074846997479606,0.22154226994723591
0,6.9,0.18,0.39,30.2,0.063,40.0,321.0,1.0197075,3.27,0.95,15.4,-1,7.0,2.0,0.16551443847757338,0.061095099359810875
6,4.8,0.36,0.9999999999999999,1.2,0.248,43.0,150.0,0.9898,3.42,0.575,16.849999999999998,1,5.5,2.0,0.3074846997479606,0.22154226994723591
4,9.7,1.1949999999999998,0.43,9.2,0.046,113.5,126.0,0.9982,4.17,1.19,13.5,1,9.0,2.0,0.7861820465271346,0.04497336564273116
4,14.149999999999999,0.36,0.63,8.7,0.073,43.0,321.0,1.0197075,3.66,0.16,10.1,0,9.5,2.0,0.3074846997479606,0.07045846364856141
3,7.2,0.24,0.41,8.7,0.063,113.5,118.0,0.99018,2.25,0.64,11.733333333,-1,7.0,2.0,0.2151113796169455,0.061095099359810875
0,5.7,0.21,0.39,1.1,0.248,26.0,150.0,0.98734,3.2,0.52,11.4,-1,6.0,2.0,0.19062035960864973,0.22154226994723591
0,8.5,0.37,0.39,8.7,0.066,43.0,150.0,0.99456,3.38,1.19,10.4,0,9.0,2.0,0.31481073984003355,0.06391332574365281
0,7.2,1.1949999999999998,0.39,1.4,0.188,4.0,10.0,1.00813,3.12,0.575,9.1,0,9.5,2.0,0.7861820465271346,0.1722712209404532
3,8.0,0.3,0.28,8.7,0.044,31.0,124.0,0.9685275,3.16,0.575,12.8,-1,9.0,2.0,0.262364264467491,0.04305948946044697
5,6.7,0.36,0.28,30.2,0.039,113.5,115.0,0.99469,2.77,0.45,16.6,0,7.0,2.0,0.3074846997479606,0.03825871211709034
3,13.8,0.27,0.39,8.7,0.063,43.0,150.0,0.99582,3.39,0.575,9.4,0,7.0,2.0,0.23901690047049992,0.061095099359810875
3,14.149999999999999,0.34,0.36,8.7,0.073,53.0,41.0,0.99556,3.17,0.47,10.4,1,9.0,2.0,0.29266961396282004,0.07045846364856141
3,6.6,0.69,0.19,13.3,0.063,43.0,82.0,1.00165,3.13,1.19,9.9,1,7.0,2.0,0.5247285289349821,0.061095099359810875
4,6.7,1.1949999999999998,0.29,4.75,0.034,43.0,321.0,0.99056,2.45,0.46,13.0,-1,7.0,2.0,0.7861820465271346,0.03343477608623739
3,7.5,0.36,0.39,8.7,0.036,43.0,161.0,0.9938,3.04,0.36,11.0,0,8.0,2.0,0.3074846997479606,0.03536714383729131
0,14.149999999999999,0.19,0.36,30.2,0.244,113.5,158.0,0.9917,2.25,1.19,12.4,1,7.0,2.0,0.173953307123438,0.2183319943169877
2,7.2,0.36,0.84,8.7,0.063,43.0,150.0,0.98244,3.09,0.575,9.8,-1,8.0,2.0,0.3074846997479606,0.061095099359810875
5,6.0,0.36,0.24,8.7,0.248,43.0,150.0,0.99896,3.1,0.06999999999999995,4.6,1,7.0,2.0,0.3074846997479606,0.22154226994723591
5,6.9,0.22,0.9999999999999999,6.3,0.029,41.0,131.0,0.9685275,4.17,1.19,16.5,1,7.0,2.0,0.19885085874516517,0.028587456851912555
5,10.6,0.21,0.31,8.7,0.063,43.0,14.0,0.99158,3.49,0.68,11.0,1,7.0,2.0,0.19062035960864973,0.061095099359810875
3,3.5,0.29,0.05,0.8,0.038,11.0,150.0,1.0197075,4.17,0.35,7.8,0,6.0,2.0,0.2546422183735807,0.037295784743696894
5,8.7,0.23,0.39,2.9,0.248,113.5,169.0,0.99975,3.12,0.575,10.0,0,9.0,2.0,0.20701416938432612,0.22154226994723591
3,9.2,0.36,0.42,8.7,0.046,43.0,150.0,0.9949,3.08,1.19,16.849999999999998,0,9.5,2.0,0.3074846997479606,0.04497336564273116
5,7.4,0.16,0.25,8.7,0.057,21.0,125.0,1.0197075,3.23,0.44,11.1,0,7.0,2.0,0.14842000511827327,0.055434706888100586
5,7.2,1.07,0.39,8.7,0.053,91.0,106.0,0.98636,3.02,1.08,11.1,1,8.0,2.0,0.7275486072772778,0.05164323315183845
2,2.3,0.35,0.9999999999999999,8.7,0.248,43.0,148.0,0.99441,3.2,1.19,13.9,0,7.0,2.0,0.30010459245033805,0.22154226994723591
2,7.2,0.36,0.63,2.8,0.063,43.0,150.0,1.0197075,3.36,0.575,9.3,-1,6.0,2.0,0.3074846997479606,0.061095099359810875
1,5.6,1.1949999999999998,0.37,1.0,0.038,113.5,72.0,0.9902,4.17,1.19,9.3,-2,6.0,2.0,0.7861820465271346,0.037295784743696894
5,9.5,0.32,0.37,13.2,0.063,31.0,55.0,0.9957,3.23,0.62,9.4,1,8.0,2.0,0.2776317365982795,0.061095099359810875
0,7.2,0.38,0.39,30.2,0.038,43.0,321.0,1.01111,3.81,0.41,12.0,0,7.0,2.0,0.32208349916911333,0.037295784743696894
5,5.2,0.91,0.39,8.7,0.047,16.0,321.0,0.97847,3.66,0.65,16.7,0,6.0,2.0,0.6471032420585385,0.0459289318883998
4,5.4,1.07,0.9999999999999999,8.7,0.035,43.0,111.0,0.97106,3.53,0.21,8.4,-1,7.0,2.0,0.7275486072772778,0.034401426717332394
4,14.149999999999999,0.22,0.49,1.5,0.063,43.0,150.0,0.99919,4.17,0.46,9.6,1,7.0,2.0,0.19885085874516517,0.061095099359810875
0,10.5,0.22,0.74,5.5,0.248,43.0,183.0,1.01675,3.2,0.575,10.3,0,8.0,2.0,0.19885085874516517,0.22154226994723591
4,6.1,1.1949999999999998,0.39,27.05,0.063,33.0,139.0,0.9685275,3.22,0.575,11.0,0,7.0,2.0,0.7861820465271346,0.061095099359810875
3,6.6,0.36,0.39,8.7,0.248,43.0,93.0,1.0197075,3.11,0.56,12.25,0,7.0,2.0,0.3074846997479606,0.22154226994723591
2,12.0,0.36,0.72,16.9,0.063,7.0,150.0,0.9942,4.02,0.4,13.0,-1,8.0,2.0,0.3074846997479606,0.061095099359810875
0,14.149999999999999,0.24,0.3,10.7,0.063,26.0,125.0,1.0197075,4.17,0.45,9.9,-2,8.0,2.0,0.2151113796169455,0.061095099359810875
2,6.9,0.29,0.23,8.6,0.063,70.0,215.0,1.0197075,3.17,0.44,8.8,-1,7.0,2.0,0.2546422183735807,0.061095099359810875
5,7.2,0.36,0.4,15.1,0.063,34.0,292.0,0.99757,3.13,0.28,12.8,-1,7.0,2.0,0.3074846997479606,0.061095099359810875
3,7.2,0.3,0.9999999999999999,30.2,0.063,43.0,188.0,0.9685275,4.17,0.575,16.3,-1,8.0,2.0,0.262364264467491,0.061095099359810875
2,6.8,0.36,0.34,8.7,0.063,113.5,150.0,0.9953,3.04,0.63,9.3,-1,7.0,2.0,0.3074846997479606,0.061095099359810875
6,7.6,0.23,0.9999999999999999,10.0,0.036,43.0,170.0,0.9967,3.69,0.58,9.6,2,8.0,2.0,0.20701416938432612,0.03536714383729131
3,11.2,0.12,0.35,30.2,0.034,36.0,150.0,0.96886,2.46,1.19,12.0,-1,9.0,2.0,0.11332868530700317,0.03343477608623739
